,gt,ocr,cer,wer,n_characters,n_words,report
448,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.01918671248568156,0.05360824742268041,3492,485,report-durrgeda_735780412-00000036-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
540,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000036.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000036.txt,0.1188430698739977,0.334020618556701,3492,485,report-durrgeda_735780412-00000036-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
578,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.021348314606741574,0.09716599190283401,3560,494,report-durrgeda_735780412-00000037-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
300,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000037.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000037.txt,0.11095505617977527,0.3299595141700405,3560,494,report-durrgeda_735780412-00000037-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
236,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000038.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000038.txt,0.018623737373737372,0.032679738562091505,3168,459,report-durrgeda_735780412-00000038-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
232,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000038.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000038.txt,0.11300505050505051,0.28540305010893247,3168,459,report-durrgeda_735780412-00000038-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
211,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000039.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000039.txt,0.10857908847184987,0.39285714285714285,746,112,report-durrgeda_735780412-00000039-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
31,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000039.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000039.txt,0.23458445040214476,0.44642857142857145,746,112,report-durrgeda_735780412-00000039-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
152,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000040.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000040.txt,0.0,0.0,1,0,report-durrgeda_735780412-00000040-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
463,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000040.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000040.txt,1.0,0.0,1,0,report-durrgeda_735780412-00000040-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
187,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000041.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000041.txt,0.2828767123287671,0.39915966386554624,1460,238,report-durrgeda_735780412-00000041-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
428,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000041.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000041.txt,0.41643835616438357,0.5882352941176471,1460,238,report-durrgeda_735780412-00000041-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
457,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000042.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000042.txt,0.019700551615445233,0.018518518518518517,2538,378,report-durrgeda_735780412-00000042-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
319,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000042.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000042.txt,0.1111111111111111,0.2830687830687831,2538,378,report-durrgeda_735780412-00000042-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
200,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000043.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000043.txt,0.4409606404269513,0.5973451327433629,1499,226,report-durrgeda_735780412-00000043-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
10,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000043.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000043.txt,0.5930620413609072,0.7876106194690266,1499,226,report-durrgeda_735780412-00000043-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
683,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000044.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000044.txt,0.021834061135371178,0.028953229398663696,2977,449,report-durrgeda_735780412-00000044-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
11,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000044.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000044.txt,0.1289889150151159,0.26057906458797325,2977,449,report-durrgeda_735780412-00000044-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
186,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000045.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000045.txt,0.035770813548591324,0.07,3159,500,report-durrgeda_735780412-00000045-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
210,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000045.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000045.txt,0.14814814814814814,0.318,3159,500,report-durrgeda_735780412-00000045-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
196,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000046.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000046.txt,0.03532277710109622,0.07608695652173914,3284,552,report-durrgeda_735780412-00000046-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
28,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000046.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000046.txt,0.12880633373934228,0.2572463768115942,3284,552,report-durrgeda_735780412-00000046-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
248,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000047.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000047.txt,0.02988338192419825,0.05581395348837209,2744,430,report-durrgeda_735780412-00000047-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
6,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000047.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000047.txt,0.14176384839650147,0.28604651162790695,2744,430,report-durrgeda_735780412-00000047-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
228,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000048.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000048.txt,0.02381679389312977,0.050880626223091974,3275,511,report-durrgeda_735780412-00000048-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
602,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000048.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000048.txt,0.11053435114503816,0.25244618395303325,3275,511,report-durrgeda_735780412-00000048-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
12,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000049.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000049.txt,0.022647058823529412,0.05521472392638037,3400,489,report-durrgeda_735780412-00000049-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
260,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000049.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000049.txt,0.1285294117647059,0.310838445807771,3400,489,report-durrgeda_735780412-00000049-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
665,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000050.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000050.txt,0.024498229043683588,0.023715415019762844,3388,506,report-durrgeda_735780412-00000050-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
690,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000050.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000050.txt,0.12632821723730814,0.2707509881422925,3388,506,report-durrgeda_735780412-00000050-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
315,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000051.txt,input/durrgeda_735780412/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000051.txt,0.021969080553295363,0.01694915254237288,1229,177,report-durrgeda_735780412-00000051-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
499,input/durrgeda_735780412/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000051.txt,input/durrgeda_735780412/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000051.txt,0.13018714401952808,0.2994350282485876,1229,177,report-durrgeda_735780412-00000051-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
446,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000143.txt,input/eberbrev_770830013/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000143.txt,0.033884297520661154,0.19047619047619047,1210,168,report-eberbrev_770830013-00000143-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
109,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000143.txt,input/eberbrev_770830013/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000143.txt,0.2140495867768595,0.5238095238095238,1210,168,report-eberbrev_770830013-00000143-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
35,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000144.txt,input/eberbrev_770830013/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000144.txt,0.026563838903170524,0.14838709677419354,1167,155,report-eberbrev_770830013-00000144-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
438,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000144.txt,input/eberbrev_770830013/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000144.txt,0.18766066838046272,0.4645161290322581,1167,155,report-eberbrev_770830013-00000144-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
670,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000145.txt,input/eberbrev_770830013/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000145.txt,0.028347996089931573,0.1510791366906475,1023,139,report-eberbrev_770830013-00000145-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
610,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000145.txt,input/eberbrev_770830013/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000145.txt,0.20039100684261973,0.5035971223021583,1023,139,report-eberbrev_770830013-00000145-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
241,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000146.txt,input/eberbrev_770830013/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000146.txt,0.04788732394366197,0.2553191489361702,1065,141,report-eberbrev_770830013-00000146-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
137,input/eberbrev_770830013/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000146.txt,input/eberbrev_770830013/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000146.txt,0.22347417840375586,0.574468085106383,1065,141,report-eberbrev_770830013-00000146-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
464,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/ejngerez_821874276/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.04723346828609987,0.13445378151260504,1482,238,report-ejngerez_821874276-00000020-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
508,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000020.txt,input/ejngerez_821874276/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000020.txt,0.1882591093117409,0.35294117647058826,1482,238,report-ejngerez_821874276-00000020-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
56,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/ejngerez_821874276/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.04203013481363997,0.10679611650485436,1261,206,report-ejngerez_821874276-00000021-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
635,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000021.txt,input/ejngerez_821874276/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000021.txt,0.2006344171292625,0.3640776699029126,1261,206,report-ejngerez_821874276-00000021-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
51,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/ejngerez_821874276/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.04323899371069182,0.105,1272,200,report-ejngerez_821874276-00000022-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
615,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000022.txt,input/ejngerez_821874276/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000022.txt,0.1949685534591195,0.37,1272,200,report-ejngerez_821874276-00000022-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
553,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/ejngerez_821874276/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.05090054815974941,0.13725490196078433,1277,204,report-ejngerez_821874276-00000023-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
118,input/ejngerez_821874276/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000023.txt,input/ejngerez_821874276/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000023.txt,0.20595144870790916,0.39215686274509803,1277,204,report-ejngerez_821874276-00000023-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
376,input/emmeprac_85859577X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000347.txt,input/emmeprac_85859577X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000347.txt,0.03395924890131842,0.1641025641025641,2503,390,report-emmeprac_85859577X-00000347-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
655,input/emmeprac_85859577X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000347.txt,input/emmeprac_85859577X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000347.txt,0.17299240910906913,0.382051282051282,2503,390,report-emmeprac_85859577X-00000347-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
261,input/emmeprac_85859577X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000348.txt,input/emmeprac_85859577X/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000348.txt,0.0519916142557652,0.24556962025316456,2385,395,report-emmeprac_85859577X-00000348-OCR-D-GT-PAGEvsOCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
479,input/emmeprac_85859577X/OCR-D-GT-PAGE/OCR-D-GT-PAGE_00000348.txt,input/emmeprac_85859577X/anahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb/OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb_00000348.txt,0.19077568134171907,0.3924050632911392,2385,395,report-emmeprac_85859577X-00000348-OCR-D-GT-PAGEvsanahash-OCR-D-OCR-CALA-gt4histocr-OCR-D-GT-PAGE-BINPAGE-sbb.json
